#BOW_DRAW,86,0.9,0.80
-1.019535085
-0.8633828221
-0.6766782672
-0.4955241038
-0.2561688177
-0.07078447731
0.1217961357
0.3348008203
0.5120333345
0.6753441571
0.8285773329
0.9479359622
1.100579607
1.26898499
1.406099334
1.527976012
1.641879331
1.7182014
1.770483933
1.824127513
1.872098427
1.881413097
1.842366087
1.798709995
1.75243461
1.682196665
1.622749117
1.549197149
1.419038991
1.302592961
1.192211109
1.041445805
0.875424361
0.7193078774
0.5536126831
0.415610582
0.3143937607
0.2341665583
0.08585543267
-0.1197046653
-0.3145106384
-0.4493420863
-0.5912753848
-0.6743599595
-0.7601941254
-0.8283563228
-0.9235064677
-0.9876996996
-1.134750523
-1.226897977
-1.244303011
-1.230893495
-1.169793432
-1.162393674
-1.124601193
-1.010987911
-0.8961671881
-0.8046206916
-0.7548374582
-0.7724387415
-0.7696993842
-0.6796318472
-0.6788210649
-0.6650636994
-0.6598493091
-0.6327512149
-0.618041604
-0.6548455047
-0.6549168653
-0.6222501381
-0.6324657715
-0.6566891708
-0.653041498
-0.6735069571
-0.6769876869
-0.6745745433
-0.6974761207
-0.6883876181
-0.6433849075
-0.6221125667
-0.5542486353
-0.4732498911
-0.4658079614
-0.5049847594
-0.5202476824
-0.49690051
